"Plot Title: PPCAST2021"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20133753, SEN S/N: 20133753)","RH, % (LGR S/N: 20133753, SEN S/N: 20133753)","Coupler Detached (LGR S/N: 20133753)","Bad Battery (LGR S/N: 20133753)","Good Battery (LGR S/N: 20133753)","Coupler Attached (LGR S/N: 20133753)","Host Connected (LGR S/N: 20133753)","Stopped (LGR S/N: 20133753)","End Of File (LGR S/N: 20133753)"
2317,11/01/21 06:00:00,14.290,50.187,,,,,,,
2318,11/01/21 07:00:00,15.151,50.829,,,,,,,
2319,11/01/21 08:00:00,16.939,49.800,,,,,,,
2320,11/01/21 09:00:00,18.319,48.388,,,,,,,
2321,11/01/21 10:00:00,18.889,47.486,,,,,,,
2322,11/01/21 11:00:00,19.175,47.206,,,,,,,
2323,11/01/21 12:00:00,19.294,46.873,,,,,,,
2324,11/01/21 13:00:00,19.365,46.977,,,,,,,
2325,11/01/21 14:00:00,19.413,47.236,,,,,,,
2326,11/01/21 15:00:00,18.557,54.237,,,,,,,
2327,11/01/21 16:00:00,19.270,55.573,,,,,,,
2328,11/01/21 17:00:00,20.317,55.388,,,,,,,
2329,11/01/21 18:00:00,20.817,55.431,,,,,,,
2330,11/01/21 19:00:00,20.627,56.143,,,,,,,
2331,11/01/21 20:00:00,20.484,56.368,,,,,,,
2332,11/01/21 21:00:00,20.412,56.542,,,,,,,
2333,11/01/21 22:00:00,20.365,56.720,,,,,,,
2334,11/01/21 23:00:00,20.126,56.622,,,,,,,
2335,11/02/21 00:00:00,19.841,56.580,,,,,,,
2336,11/02/21 01:00:00,19.579,56.602,,,,,,,
2337,11/02/21 02:00:00,19.318,56.685,,,,,,,
2338,11/02/21 03:00:00,19.056,56.798,,,,,,,
2339,11/02/21 04:00:00,18.866,56.892,,,,,,,
2340,11/02/21 05:00:00,18.723,57.084,,,,,,,
2341,11/02/21 06:00:00,18.771,57.153,,,,,,,
2342,11/02/21 07:00:00,19.199,57.095,,,,,,,
2343,11/02/21 08:00:00,19.674,56.708,,,,,,,
2344,11/02/21 09:00:00,20.126,56.684,,,,,,,
2345,11/02/21 10:00:00,20.531,56.376,,,,,,,
2346,11/02/21 11:00:00,20.460,56.611,,,,,,,
2347,11/02/21 12:00:00,20.222,56.975,,,,,,,
2348,11/02/21 13:00:00,20.007,57.157,,,,,,,
2349,11/02/21 14:00:00,19.912,57.724,,,,,,,
2350,11/02/21 15:00:00,19.888,57.873,,,,,,,
2351,11/02/21 16:00:00,20.007,58.014,,,,,,,
2352,11/02/21 17:00:00,20.507,57.876,,,,,,,
2353,11/02/21 18:00:00,20.913,58.061,,,,,,,
2354,11/02/21 19:00:00,21.318,58.062,,,,,,,
2355,11/02/21 20:00:00,21.175,58.347,,,,,,,
2356,11/02/21 21:00:00,20.889,58.425,,,,,,,
2357,11/02/21 22:00:00,20.627,58.446,,,,,,,
2358,11/02/21 23:00:00,20.365,58.497,,,,,,,
2359,11/03/21 00:00:00,20.126,58.582,,,,,,,
2360,11/03/21 01:00:00,19.888,58.575,,,,,,,
2361,11/03/21 02:00:00,19.603,58.562,,,,,,,
2362,11/03/21 03:00:00,19.341,58.643,,,,,,,
2363,11/03/21 04:00:00,19.103,58.727,,,,,,,
2364,11/03/21 05:00:00,18.889,58.815,,,,,,,
2365,11/03/21 06:00:00,18.842,58.899,,,,,,,
2366,11/03/21 07:00:00,18.889,59.058,,,,,,,
2367,11/03/21 08:00:00,19.460,59.087,,,,,,,
2368,11/03/21 09:00:00,19.984,58.743,,,,,,,
2369,11/03/21 10:00:00,20.174,58.833,,,,,,,
2370,11/03/21 11:00:00,20.055,59.028,,,,,,,
2371,11/03/21 12:00:00,20.103,60.464,,,,,,,
2372,11/03/21 13:00:00,20.150,60.714,,,,,,,
2373,11/03/21 14:00:00,20.079,60.460,,,,,,,
2374,11/03/21 15:00:00,19.984,60.354,,,,,,,
2375,11/03/21 16:00:00,20.055,60.880,,,,,,,
2376,11/03/21 17:00:00,20.126,60.740,,,,,,,
2377,11/03/21 18:00:00,20.150,60.653,,,,,,,
2378,11/03/21 19:00:00,20.150,60.744,,,,,,,
2379,11/03/21 20:00:00,20.103,60.797,,,,,,,
2380,11/03/21 21:00:00,19.984,60.748,,,,,,,
2381,11/03/21 22:00:00,19.912,60.706,,,,,,,
2382,11/03/21 23:00:00,19.770,60.592,,,,,,,
2383,11/04/21 00:00:00,19.603,60.565,,,,,,,
2384,11/04/21 01:00:00,19.460,60.633,,,,,,,
2385,11/04/21 02:00:00,19.270,60.633,,,,,,,
2386,11/04/21 03:00:00,19.080,60.572,,,,,,,
2387,11/04/21 04:00:00,18.913,60.545,,,,,,,
2388,11/04/21 05:00:00,18.771,60.643,,,,,,,
2389,11/04/21 06:00:00,18.818,60.771,,,,,,,
2390,11/04/21 07:00:00,18.889,60.934,,,,,,,
2391,11/04/21 08:00:00,18.889,61.084,,,,,,,
2392,11/04/21 09:00:00,19.270,61.056,,,,,,,
2393,11/04/21 10:00:00,19.793,60.626,,,,,,,
2394,11/04/21 11:00:00,19.984,60.566,,,,,,,
2395,11/04/21 12:00:00,19.984,60.657,,,,,,,
2396,11/04/21 13:00:00,19.984,60.657,,,,,,,
2397,11/04/21 14:00:00,20.007,61.084,,,,,,,
2398,11/04/21 15:00:00,20.031,61.511,,,,,,,
2399,11/04/21 16:00:00,20.007,61.628,,,,,,,
2400,11/04/21 17:00:00,20.198,61.448,,,,,,,
2401,11/04/21 18:00:00,20.293,61.342,,,,,,,
2402,11/04/21 19:00:00,20.317,61.800,,,,,,,
2403,11/04/21 20:00:00,20.222,61.935,,,,,,,
2404,11/04/21 21:00:00,20.079,61.730,,,,,,,
2405,11/04/21 22:00:00,19.984,61.534,,,,,,,
2406,11/04/21 23:00:00,19.817,61.356,,,,,,,
2407,11/05/21 00:00:00,19.555,61.162,,,,,,,
2408,11/05/21 01:00:00,19.318,61.033,,,,,,,
2409,11/05/21 02:00:00,19.080,60.934,,,,,,,
2410,11/05/21 03:00:00,18.889,60.903,,,,,,,
2411,11/05/21 04:00:00,18.699,60.873,,,,,,,
2412,11/05/21 05:00:00,18.580,60.853,,,,,,,
2413,11/05/21 06:00:00,19.032,60.595,,,,,,,
2414,11/05/21 07:00:00,19.651,60.149,,,,,,,
2415,11/05/21 08:00:00,20.079,59.732,,,,,,,
2416,11/05/21 09:00:00,20.507,59.312,,,,,,,
2417,11/05/21 10:00:00,20.936,59.135,,,,,,,
2418,11/05/21 11:00:00,20.936,59.349,,,,,,,
2419,11/05/21 12:00:00,20.817,59.605,,,,,,,
2420,11/05/21 13:00:00,20.698,59.769,,,,,,,
2421,11/05/21 14:00:00,20.627,59.970,,,,,,,
2422,11/05/21 14:48:46,,,,,,Logged,Logged,,
2423,11/05/21 14:48:55,,,,,,,,Logged,Logged
