"survey_id","site_id","site_description","zone","decimal_longitude","decimal_latitude","geodetic_datum","terrestrial","year_deployed","year_retrieved","serial","sensor_type","sensor_part","interval","height","deployment_datetime","retrieval_datetime","status","hobo"
577,"H27","Hummocks pond H27","debris avalanche",-122.269764577451,46.2818154261126,"EPSG:4326",FALSE,2017,2017,"10015824","pro-v2","U22-001",30,-50,2017-05-10 14:47:00,2017-09-26 11:35:00,"clean",TRUE
578,"H49","Hummocks pond H49","debris avalanche",-122.263507001063,46.2847902640077,"EPSG:4326",FALSE,2017,2017,"10951896","pendant","UA-002-64",30,-50,2017-05-10 15:37:00,2017-09-26 09:40:00,"clean",TRUE
579,"M32","Maratta pond M32","debris avalanche",-122.28392380019,46.2929748858919,"EPSG:4326",FALSE,2017,2017,"9949444","pendant","UA-002-08",30,-45,2017-05-22 13:45:00,2017-07-06 00:00:00,"clean",TRUE
580,"H10","Hummocks pond H10","debris avalanche",-122.270244519437,46.2857514587075,"EPSG:4326",FALSE,2017,2017,"10172855","pendant","UA-002-64",30,-50,2017-05-24 15:00:00,2017-09-26 10:00:00,"clean",TRUE
581,"WILSPRW_H","Willow Springs West, head","pyroclastic flow",-122.165854372399,46.243340653728,"EPSG:4326",FALSE,2017,2017,"20137153","pendant","UA-002-64",60,,2017-05-25 10:45:00,2017-09-12 17:15:00,"clean",TRUE
582,"CLRCRK_H","Clear Creek, head","pyroclastic flow",-122.167895704873,46.2481705275558,"EPSG:4326",FALSE,2017,2017,"20137141","pendant","UA-002-64",60,,2017-05-25 11:19:00,2017-09-12 17:25:00,"clean",TRUE
583,"WILSPR_U","Willow Springs, upper","pyroclastic flow",-122.16230637677,46.247193709768,"EPSG:4326",FALSE,2017,2017,"20137142","pendant","UA-002-64",60,,2017-05-25 11:30:00,2017-09-13 14:25:00,"clean",TRUE
584,"FORCRK_L","Forsyth Creek, lower","pyroclastic flow",-122.162067467839,46.2441409601698,"EPSG:4326",FALSE,2017,2017,"20137143","pendant","UA-002-64",60,,2017-05-25 11:50:00,2017-09-13 15:24:00,"clean",TRUE
585,"CLRCRK_L","Clear Creek, lower","pyroclastic flow",-122.157908381674,46.2565393859853,"EPSG:4326",FALSE,2017,2017,"20137144","pendant","UA-002-64",60,,2017-05-25 12:05:00,2017-09-13 11:49:00,"clean",TRUE
586,"RDRCRK_U","Red Rock Creek, Upper","pyroclastic flow",-122.159207490031,46.2386029600997,"EPSG:4326",FALSE,2017,2017,"20137146","pendant","UA-002-64",60,,2017-05-25 12:45:00,2017-09-12 16:55:00,"clean",TRUE
587,"GEOCRK_U","Geothermal Creek, upper","pyroclastic flow",-122.166143508785,46.2567887468301,"EPSG:4326",FALSE,2017,2017,"20137138","pendant","UA-002-64",60,,2017-05-25 12:56:00,2017-09-13 11:21:00,"clean",TRUE
588,"GEOCRKE_L","Geothermal Creek East, lower","pyroclastic flow",-122.168241407814,46.25276303728,"EPSG:4326",FALSE,2017,2017,"20137157","pendant","UA-002-64",60,,2017-05-25 13:12:00,2017-09-13 11:09:00,"clean",TRUE
589,"GEOCRKW_L","Geothermal Creek West, lower","pyroclastic flow",-122.169728674811,46.2522158490006,"EPSG:4326",FALSE,2017,2017,"20137151","pendant","UA-002-64",60,,2017-05-25 13:25:00,2017-09-13 16:54:00,"clean",TRUE
590,"CMPCRK_U","Camp Creek, upper","pyroclastic flow",-122.172596130984,46.2556476310339,"EPSG:4326",FALSE,2017,2017,"10951897","pendant","UA-002-64",60,,2017-05-25 13:42:00,2017-09-13 09:53:00,"clean",TRUE
591,"CMPCRKE_L","Camp Creek East, lower","pyroclastic flow",-122.174538130298,46.2524666756501,"EPSG:4326",FALSE,2017,2017,"10951901","pendant","UA-002-64",60,,2017-05-25 14:00:00,2017-09-13 10:14:00,"clean",TRUE
592,"CMPCRKW_L","Camp Creek West, lower","pyroclastic flow",-122.176390030234,46.2518230330636,"EPSG:4326",FALSE,2017,2017,"20137155","pendant","UA-002-64",60,,2017-05-25 14:13:00,2017-09-13 10:22:00,"clean",TRUE
593,"H10","Hummocks pond H10 rebar","debris avalanche",-122.270667776157,46.2851601644291,"EPSG:4326",TRUE,2017,2017,"20137152","pendant","UA-002-64",60,,2017-06-27 18:00:00,2017-09-26 12:32:00,"clean",TRUE
594,"M10","Maratta pond M10 rebar","debris avalanche",-122.276680730515,46.2898963218251,"EPSG:4326",TRUE,2017,2017,"20137159","pendant","UA-002-64",60,,2017-06-27 18:00:00,2017-09-26 09:36:00,"clean",TRUE
595,"PPUPL1","Pumice Plain Upland #1","pyroclastic flow",-122.176838117238,46.247020266064,"EPSG:4326",TRUE,2017,2017,"20133750","pro-v2","U23-001",30,100,2017-07-13 09:14:00,2017-10-05 11:03:00,"clean",TRUE
596,"PPWET1","Pumice Plain Wetland #1","pyroclastic flow",-122.173128524109,46.2487124942667,"EPSG:4326",TRUE,2017,2017,"20133753","pro-v2","U23-001",30,100,2017-07-13 09:49:00,2017-10-05 10:55:00,"clean",TRUE
597,"PMPWEB","Pumice Plain Web","pyroclastic flow",-122.165432664036,46.2471985745646,"EPSG:4326",TRUE,2017,2017,"20133754","pro-v2","U23-001",30,100,2017-07-13 10:33:00,2017-10-05 11:25:00,"clean",TRUE
598,"UPLSHS","Upland Shrub South","pyroclastic flow",-122.16118390326,46.2510464756402,"EPSG:4326",TRUE,2017,2017,"20133751","pro-v2","U23-001",30,100,2017-07-13 11:00:00,2017-09-26 16:30:00,"clean",TRUE
599,"PPUPL2","Pumice Plain Upland #2","pyroclastic flow",-122.159784968838,46.2526022006146,"EPSG:4326",TRUE,2017,2017,"20133752","pro-v2","U23-001",30,100,2017-07-13 11:15:00,2017-09-26 16:49:00,"clean",TRUE
600,"PPWET2","Pumice Plain Wetland #2","pyroclastic flow",-122.158106506131,46.2546148491271,"EPSG:4326",TRUE,2017,2017,"20133748","pro-v2","U23-001",30,100,2017-07-13 11:30:00,2017-09-26 16:57:00,"clean",TRUE
601,"UPLSNW","Upland Shrub Northwest","pyroclastic flow",-122.155498069052,46.251274615971,"EPSG:4326",TRUE,2017,2017,"20133755","pro-v2","U23-001",30,100,2017-07-13 11:55:00,2017-09-26 17:10:00,"clean",TRUE
602,"UPLSNE","Upland Shrub Northeast","pyroclastic flow",-122.156564256228,46.2519664858862,"EPSG:4326",TRUE,2017,2017,"10560915","pro-v2","U23-001",30,100,2017-07-13 12:01:00,2017-09-26 17:24:00,"clean",TRUE
603,"BSTCRK","Basalt Creek Riparian","pyroclastic flow",-122.161689462774,46.2434091890031,"EPSG:4326",TRUE,2017,2017,"9905284","pro-v2","U23-001",30,100,2017-07-13 12:56:00,2017-10-05 10:50:00,"clean",TRUE
604,"WILSPR","Willow Springs Riparian","pyroclastic flow",-122.164728841296,46.2431434358642,"EPSG:4326",TRUE,2017,2017,"9905286","pro-v2","U23-001",30,100,2017-07-13 13:20:00,2017-10-05 10:40:00,"clean",TRUE
605,"PPCAST","Pumice Plain Castilleja","pyroclastic flow",-122.158489220598,46.244861677207,"EPSG:4326",TRUE,2017,2017,"9905283","pro-v2","U23-001",30,100,2017-07-13 13:24:00,2017-10-05 11:00:00,"clean",TRUE
606,"WILSPU","Willow Springs Upland","pyroclastic flow",-122.16352210257,46.2423156126896,"EPSG:4326",TRUE,2017,2017,"10943617","pro-v2","U23-001",30,100,2017-07-13 13:30:00,2017-09-26 17:55:00,"clean",TRUE
607,"RDRUPL","Red Rock Creek Upland","pyroclastic flow",-122.159865611179,46.2388237986033,"EPSG:4326",TRUE,2017,2017,"9905285","pro-v2","U23-001",30,100,2017-07-13 13:53:00,2017-09-26 18:09:00,"clean",TRUE
608,"RDRCRK","Red Rock Creek Riparian","pyroclastic flow",-122.159147409643,46.2374415171224,"EPSG:4326",TRUE,2017,2017,"10943620","pro-v2","U23-001",30,100,2017-07-13 14:02:00,2017-10-05 14:35:00,"clean",TRUE
609,"FORCRK","Forsyth Creek Riparian","pyroclastic flow",-122.165589605975,46.2282907027212,"EPSG:4326",TRUE,2017,2017,"10943614","pro-v2","U23-001",30,100,2017-07-13 14:30:00,2017-10-05 10:30:00,"clean",TRUE
610,"FORUPL","Forsyth Creek Upland","pyroclastic flow",-122.169240747478,46.2269582901427,"EPSG:4326",TRUE,2017,2017,"20133749","pro-v2","U23-001",30,100,2017-07-13 15:00:00,2017-10-05 10:45:00,"clean",TRUE
611,"PMPGRN","Pumice Plain Greenery","pyroclastic flow",-122.151754042822,46.2282068810986,"EPSG:4326",TRUE,2017,2017,"10560916","pro-v2","U23-001",30,100,2017-07-21 14:00:00,2017-10-05 11:30:00,"clean",TRUE
612,"M36","Maratta pond M36","debris avalanche",-122.277138082193,46.288684225345,"EPSG:4326",FALSE,2017,2017,"20137156","pendant","UA-002-64",30,-8,2017-08-17 10:37:00,2017-08-31 00:00:00,"clean",TRUE
613,"H16","Hummocks pond H16","debris avalanche",-122.270835241361,46.284279239845,"EPSG:4326",FALSE,2017,2017,"10209355","pendant","UA-002-64",30,,2017-08-17 12:00:00,2017-09-13 00:00:00,"clean",TRUE
614,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2017,2018,,"pendant","UA-002-64",60,-100,2017-08-22 12:20:00,,"lost",FALSE
615,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2017,2018,,"pendant","UA-002-64",60,-500,2017-08-22 12:20:00,,"lost",FALSE
616,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2017,,"20137158","pendant","UA-002-64",30,-100,2017-08-22 12:22:00,,"lost",FALSE
617,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2017,,"20137160","pendant","UA-002-64",30,-500,2017-08-22 12:22:00,,"lost",FALSE
618,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2017,2018,"20137150","pendant","UA-002-64",30,-100,2017-08-22 12:31:00,2018-07-02 11:20:00,"clean",FALSE
619,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2017,2018,"20137139","pendant","UA-002-64",30,-500,2017-08-22 12:31:00,2018-07-02 11:20:00,"clean",FALSE
620,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2017,2018,"20137150","pendant","UA-002-64",60,-100,2017-08-22 12:31:00,2018-07-02 14:20:00,"clean",TRUE
621,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2017,2018,"20137139","pendant","UA-002-64",60,-500,2017-08-22 12:31:00,2018-07-02 14:20:00,"clean",TRUE
622,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2017,2018,"20137154","pendant","UA-002-64",30,-100,2017-08-22 12:44:00,2018-07-02 11:50:00,"clean",FALSE
623,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2017,2018,"20137140","pendant","UA-002-64",30,-1000,2017-08-22 12:44:00,2018-07-02 11:50:00,"clean",FALSE
624,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2017,2018,"20137147","pendant","UA-002-64",30,-2000,2017-08-22 12:44:00,2018-07-02 11:50:00,"clean",FALSE
625,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2017,2018,"20137154","pendant","UA-002-64",60,-100,2017-08-22 12:44:00,2018-07-02 14:50:00,"clean",TRUE
626,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2017,2018,"20137140","pendant","UA-002-64",60,-1000,2017-08-22 12:44:00,2018-07-02 14:50:00,"clean",TRUE
627,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2017,2018,"20137147","pendant","UA-002-64",60,-2000,2017-08-22 12:44:00,2018-07-02 14:50:00,"clean",TRUE
628,"CMPCRK_U","Camp Creek, upper","pyroclastic flow",-122.173532352688,46.2555104032148,"EPSG:4326",FALSE,2018,2018,"10015823","pro-v2","U22-001",30,,2018-06-05 10:45:00,2018-10-22 12:23:00,"clean",TRUE
629,"WILSPRW_H","Willow Springs West, head","pyroclastic flow",-122.165815598473,46.2433313708118,"EPSG:4326",FALSE,2018,2018,"10015828","pro-v2","U22-001",30,,2018-06-05 11:35:00,2018-10-22 12:40:00,"clean",TRUE
630,"RDRCRK_U","Red Rock Creek","pyroclastic flow",-122.159233565429,46.2385941518634,"EPSG:4326",FALSE,2018,2018,"10015821","pro-v2","U22-001",30,,2018-06-05 12:10:00,2018-10-22 11:20:00,"clean",TRUE
631,"FORCRK_L","Forsyth Creek, lower","pyroclastic flow",-122.162108981923,46.2439702644623,"EPSG:4326",FALSE,2018,2018,"10015820","pro-v2","U22-001",30,,2018-06-05 12:45:00,2018-10-22 12:20:00,"clean",TRUE
632,"WILSPR_C2","Willow Springs, confluence with Red Rock Creek","pyroclastic flow",-122.162178630261,46.2462117742195,"EPSG:4326",FALSE,2018,2018,"10348974","pro-v2","U22-001",30,,2018-06-05 13:15:00,2018-10-22 12:00:00,"clean",TRUE
633,"WILSPR_U","Willow Springs, upper","pyroclastic flow",-122.160925354165,46.2501355794553,"EPSG:4326",FALSE,2018,2018,"10209355","pendant","UA-002-64",30,,2018-06-12 11:40:00,2018-10-22 11:40:00,"clean",TRUE
634,"CLRCRK_L","Clear Creek, lower","pyroclastic flow",-122.160296153184,46.2548109524658,"EPSG:4326",FALSE,2018,2018,"10348979","pro-v2","U22-001",30,,2018-06-12 12:18:00,2018-10-22 10:59:00,"clean",TRUE
635,"GEOCRK_U","Geothermal Creek, upper","pyroclastic flow",-122.166143508785,46.2567887468301,"EPSG:4326",FALSE,2018,2018,"10015824","pro-v2","U22-001",30,,2018-06-12 12:45:00,2018-10-22 11:58:00,"clean",TRUE
636,"CMPCRK_L","Camp Creek, lower","pyroclastic flow",-122.169650984019,46.2573632741788,"EPSG:4326",FALSE,2018,2018,"10015822","pro-v2","U22-001",30,,2018-06-12 13:20:00,2018-10-22 12:09:00,"clean",TRUE
637,"CMPCRKE_L","Camp Creek East, lower","pyroclastic flow",-122.174538130298,46.2524666756501,"EPSG:4326",FALSE,2018,2018,"20137141","pendant","UA-002-64",30,,2018-06-12 13:45:00,2018-10-22 12:36:00,"clean",TRUE
638,"GEOCRKW_L","Geothermal Creek West, lower","pyroclastic flow",-122.169986354195,46.2523347198909,"EPSG:4326",FALSE,2018,2018,"20137146","pendant","UA-002-64",30,,2018-06-12 14:00:00,2018-10-22 12:50:00,"clean",TRUE
639,"GEOCRKE_L","Geothermal Creek East, lower","pyroclastic flow",-122.168241407814,46.25276303728,"EPSG:4326",FALSE,2018,2018,"20137151","pendant","UA-002-64",30,,2018-06-12 14:30:00,2018-10-22 11:43:00,"clean",TRUE
640,"CLRCRK_H","Clear Creek, head","pyroclastic flow",-122.167895704873,46.2481705275558,"EPSG:4326",FALSE,2018,2018,"20137138","pendant","UA-002-64",30,,2018-06-12 15:00:00,2018-10-22 10:28:00,"clean",TRUE
641,"RDRCRK","Red Rock Creek Riparian","pyroclastic flow",-122.159147409643,46.2374415171224,"EPSG:4326",TRUE,2018,2018,"10560915","pro-v2","U23-001",30,100,2018-06-14 10:20:00,2018-10-17 13:15:00,"clean",TRUE
642,"RDRUPL","Red Rock Creek Upland","pyroclastic flow",-122.159865611179,46.2388237986033,"EPSG:4326",TRUE,2018,2018,"10943617","pro-v2","U23-001",30,100,2018-06-14 10:25:00,2018-10-17 13:05:00,"clean",TRUE
643,"WILSPU","Willow Springs Upland","pyroclastic flow",-122.16352210257,46.2423156126896,"EPSG:4326",TRUE,2018,2018,"9905283","pro-v2","U23-001",30,100,2018-06-14 10:54:00,2018-10-17 12:45:00,"clean",TRUE
644,"WILSPR","Willow Springs Riparian","pyroclastic flow",-122.164728841296,46.2431434358642,"EPSG:4326",TRUE,2018,2018,"20133755","pro-v2","U23-001",30,100,2018-06-14 11:00:00,2018-10-17 13:16:00,"clean",TRUE
645,"BSTCRK","Basalt Creek Riparian","pyroclastic flow",-122.161689462774,46.2434091890031,"EPSG:4326",TRUE,2018,2018,"9905286","pro-v2","U23-001",30,100,2018-06-14 11:30:00,2018-10-17 12:38:00,"clean",TRUE
646,"PPWET1","Pumice Plain Wetland #1","pyroclastic flow",-122.173128524109,46.2487124942667,"EPSG:4326",TRUE,2018,2018,"20133751","pro-v2","U23-001",30,100,2018-06-14 12:07:00,2018-10-17 12:21:00,"clean",TRUE
647,"PPUPL1","Pumice Plain Upland #1","pyroclastic flow",-122.176838117238,46.247020266064,"EPSG:4326",TRUE,2018,2018,"9905284","pro-v2","U23-001",30,100,2018-06-14 12:17:00,2018-10-17 12:34:00,"clean",TRUE
648,"PMPWEB","Pumice Plain Web","pyroclastic flow",-122.165432664036,46.2471985745646,"EPSG:4326",TRUE,2018,2018,"20133749","pro-v2","U23-001",30,100,2018-06-14 13:06:00,2018-10-17 12:57:00,"clean",TRUE
649,"UPLSHS","Upland Shrub South","pyroclastic flow",-122.16118390326,46.2510464756402,"EPSG:4326",TRUE,2018,2018,"20133750","pro-v2","U23-001",30,100,2018-06-14 13:35:00,2018-10-17 12:05:00,"clean",TRUE
650,"PPUPL2","Pumice Plain Upland #2","pyroclastic flow",-122.159784968838,46.2526022006146,"EPSG:4326",TRUE,2018,2018,"10560917","pro-v2","U23-001",30,100,2018-06-14 13:45:00,2018-10-17 11:50:00,"clean",TRUE
651,"PPWET2","Pumice Plain Wetland #2","pyroclastic flow",-122.158106506131,46.2546148491271,"EPSG:4326",TRUE,2018,2018,"20133753","pro-v2","U23-001",30,100,2018-06-14 14:00:00,2018-10-17 11:40:00,"clean",TRUE
652,"UPLSNW","Upland Shrub Northwest","pyroclastic flow",-122.155498069052,46.251274615971,"EPSG:4326",TRUE,2018,2018,"20133748","pro-v2","U23-001",30,100,2018-06-14 14:20:00,2018-10-17 11:30:00,"clean",TRUE
653,"UPLSNE","Upland Shrub Northeast","pyroclastic flow",-122.156564256228,46.2519664858862,"EPSG:4326",TRUE,2018,2018,"20133754","pro-v2","U23-001",30,100,2018-06-14 14:30:00,2018-10-17 11:20:00,"clean",TRUE
654,"PPCAST","Pumice Plain Castilleja","pyroclastic flow",-122.158489220598,46.244861677207,"EPSG:4326",TRUE,2018,2018,"10943620","pro-v2","U23-001",30,100,2018-06-14 14:50:00,2018-10-17 10:32:00,"clean",TRUE
655,"PMPGRN","Pumice Plain Greenery","pyroclastic flow",-122.151754042822,46.2282068810986,"EPSG:4326",TRUE,2018,2018,"10560916","pro-v2","U23-001",30,100,2018-06-14 15:40:00,2018-10-17 10:25:00,"clean",TRUE
656,"FORCRK","Forsyth Creek Riparian","pyroclastic flow",-122.165589605975,46.2282907027212,"EPSG:4326",TRUE,2018,2018,"20133752","pro-v2","U23-001",30,100,2018-06-19 08:30:00,2018-10-17 11:10:00,"clean",TRUE
657,"FORUPL","Forsyth Creek Upland","pyroclastic flow",-122.169240747478,46.2269582901427,"EPSG:4326",TRUE,2018,2018,"10943614","pro-v2","U23-001",30,100,2018-06-19 08:45:00,2018-10-17 11:35:00,"clean",TRUE
658,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2018,2019,"20137144","pendant","UA-002-64",60,-100,2018-07-03 18:00:00,2019-09-04 13:00:00,"clean",TRUE
659,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2018,2019,"20137155","pendant","UA-002-64",60,-500,2018-07-03 18:00:00,2019-09-04 13:00:00,"clean",TRUE
660,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2018,2019,,"pendant","UA-002-64",60,-100,2018-07-03 18:00:00,,"lost",FALSE
661,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2018,2019,"20137157","pendant","UA-002-64",60,-500,2018-07-03 18:00:00,2019-09-04 13:35:00,"clean",TRUE
662,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2018,2019,"20137153","pendant","UA-002-64",60,-100,2018-07-03 18:00:00,2019-09-04 13:55:00,"clean",TRUE
663,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2018,2019,"10951902","pendant","UA-002-64",60,-1000,2018-07-03 18:00:00,2019-09-04 13:55:00,"clean",TRUE
664,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2018,2019,"10172858","pendant","UA-002-64",60,-2000,2018-07-03 18:00:00,2019-09-04 13:55:00,"clean",TRUE
665,"FORCRK_H","Forsyth Creek West, head","pyroclastic flow",-122.166354201004,46.2274682787018,"EPSG:4326",FALSE,2018,2018,"10951889","pendant","UA-002-64",30,,2018-08-07 16:20:00,2018-10-22 10:20:00,"clean",TRUE
666,"FORCRKE","Forsyth Creek East","pyroclastic flow",-122.163042194246,46.2312240879038,"EPSG:4326",FALSE,2018,2018,"10951898","pendant","UA-002-64",30,,2018-08-07 16:45:00,2018-10-22 10:40:00,"clean",TRUE
667,"FORCRK_U","Forsyth Creek, upper","pyroclastic flow",-122.162747030009,46.2361359346936,"EPSG:4326",FALSE,2018,2018,"10209352","pendant","UA-002-64",30,,2018-08-07 17:10:00,2018-10-22 11:00:00,"clean",TRUE
668,"FORCRKW_H","Forsyth Creek West, head","pyroclastic flow",-122.166354201004,46.2274682787018,"EPSG:4326",FALSE,2019,2019,"20137143","pendant","UA-002-64",30,,2019-06-02 11:00:00,2019-10-23 11:30:00,"clean",TRUE
669,"FORCRKE","Forsyth Creek East","pyroclastic flow",-122.163042194246,46.2312240879038,"EPSG:4326",FALSE,2019,2019,"10951893","pendant","UA-002-64",30,,2019-06-02 11:15:00,2019-10-23 11:42:00,"clean",TRUE
670,"FORCRK_U","Forsyth Creek, upper","pyroclastic flow",-122.162747030009,46.2361359346936,"EPSG:4326",FALSE,2019,2019,"10951899","pendant","UA-002-64",30,,2019-06-02 11:30:00,2019-10-23 11:58:00,"clean",TRUE
671,"RDRCRK_U","Red Rock Creek","pyroclastic flow",-122.159233565429,46.2385941518634,"EPSG:4326",FALSE,2019,2019,"10951889","pendant","UA-002-64",30,,2019-06-02 11:50:00,2019-10-23 11:30:00,"clean",TRUE
672,"FORCRK_L","Forsyth Creek, lower","pyroclastic flow",-122.162108981923,46.2439702644623,"EPSG:4326",FALSE,2019,2019,"10951898","pendant","UA-002-64",30,,2019-06-02 12:15:00,2019-10-23 15:46:00,"clean",TRUE
673,"WILSPR_C2","Willow Springs, confluence with Red Rock Creek","pyroclastic flow",-122.162178630261,46.2462117742195,"EPSG:4326",FALSE,2019,2019,"10951892","pendant","UA-002-64",30,,2019-06-02 12:30:00,2019-10-23 15:41:00,"clean",TRUE
674,"WILSPR_U","Willow Springs, upper","pyroclastic flow",-122.160925354165,46.2501355794553,"EPSG:4326",FALSE,2019,2019,"20137141","pendant","UA-002-64",30,,2019-06-02 12:45:00,2019-10-23 13:17:00,"clean",TRUE
675,"WILSPRW_H","Willow Springs West, head","pyroclastic flow",-122.165815598473,46.2433313708118,"EPSG:4326",FALSE,2019,2019,"20137161","pendant","UA-002-64",30,,2019-06-02 13:10:00,2019-10-23 15:55:00,"clean",TRUE
676,"CLRCRK_H","Clear Creek, head","pyroclastic flow",-122.167895704873,46.2481705275558,"EPSG:4326",FALSE,2019,2019,"10647207","pendant","UA-002-64",30,,2019-06-25 11:29:00,2019-10-23 15:26:00,"clean",TRUE
677,"GEOCRKE_L","Geothermal Creek East, lower","pyroclastic flow",-122.168241407814,46.25276303728,"EPSG:4326",FALSE,2019,2019,"10951890","pendant","UA-002-64",30,,2019-06-25 11:45:00,2019-10-23 15:11:00,"clean",TRUE
678,"GEOCRKW_L","Geothermal Creek West, lower","pyroclastic flow",-122.169986354195,46.2523347198909,"EPSG:4326",FALSE,2019,2019,"10951900","pendant","UA-002-64",30,,2019-06-25 12:00:00,2019-10-23 15:07:00,"clean",TRUE
679,"CMPCRKE_L","Camp Creek East, lower","pyroclastic flow",-122.174538130298,46.2524666756501,"EPSG:4326",FALSE,2019,2019,"10212995","pendant","UA-002-64",30,,2019-06-25 12:15:00,2019-10-23 15:00:00,"clean",TRUE
680,"CMPCRK_L","Camp Creek, lower","pyroclastic flow",-122.168798409412,46.2571140793332,"EPSG:4326",FALSE,2019,2019,"20137151","pendant","UA-002-64",30,,2019-06-25 13:00:00,2019-10-23 14:42:00,"clean",TRUE
681,"GEOCRK_U","Geothermal Creek, upper","pyroclastic flow",-122.166143508785,46.2567887468301,"EPSG:4326",FALSE,2019,2019,"10951894","pendant","UA-002-64",30,,2019-06-25 13:15:00,2019-10-23 14:28:00,"clean",TRUE
682,"CLRCRK_L","Clear Creek, lower","pyroclastic flow",-122.160296153184,46.2548109524658,"EPSG:4326",FALSE,2019,2019,"20137159","pendant","UA-002-64",30,,2019-06-25 13:45:00,2019-10-23 14:17:00,"clean",TRUE
683,"UPLSNW","Upland Shrub Northwest","pyroclastic flow",-122.155498069052,46.251274615971,"EPSG:4326",TRUE,2019,2019,"20133752","pro-v2","U23-001",30,100,2019-07-01 12:50:00,2019-10-23 13:00:00,"clean",TRUE
684,"UPLSNE","Upland Shrub Northeast","pyroclastic flow",-122.156564256228,46.2519664858862,"EPSG:4326",TRUE,2019,2019,"10560916","pro-v2","U23-001",30,100,2019-07-01 13:10:00,2019-10-23 12:51:00,"clean",TRUE
685,"PPUPL2","Pumice Plain Upland #2","pyroclastic flow",-122.159784968838,46.2526022006146,"EPSG:4326",TRUE,2019,2019,"10560915","pro-v2","U23-001",30,100,2019-07-01 13:25:00,2019-10-23 13:30:00,"clean",TRUE
686,"PPWET2","Pumice Plain Wetland #2","pyroclastic flow",-122.158106506131,46.2546148491271,"EPSG:4326",TRUE,2019,2019,"20133754","pro-v2","U23-001",30,100,2019-07-01 13:35:00,2019-10-23 13:35:00,"clean",TRUE
687,"UPLSHS","Upland Shrub South","pyroclastic flow",-122.16118390326,46.2510464756402,"EPSG:4326",TRUE,2019,2019,"10560917","pro-v2","U23-001",30,100,2019-07-01 14:00:00,2019-10-23 13:23:00,"clean",TRUE
688,"PMPGRN","Pumice Plain Greenery","pyroclastic flow",-122.151754042822,46.2282068810986,"EPSG:4326",TRUE,2019,2019,"20133755","pro-v2","U23-001",30,100,2019-07-01 15:10:00,2019-10-23 12:45:00,"clean",TRUE
689,"FORCRK","Forsyth Creek Riparian","pyroclastic flow",-122.165589605975,46.2282907027212,"EPSG:4326",TRUE,2019,2019,"9905283","pro-v2","U23-001",30,100,2019-07-01 15:45:00,2019-10-23 11:00:00,"clean",TRUE
690,"FORUPL","Forsyth Creek Upland","pyroclastic flow",-122.169240747478,46.2269582901427,"EPSG:4326",TRUE,2019,2019,"10943617","pro-v2","U23-001",30,100,2019-07-01 16:05:00,2019-10-23 11:15:00,"clean",TRUE
691,"WILSPR","Willow Springs Riparian","pyroclastic flow",-122.164728841296,46.2431434358642,"EPSG:4326",TRUE,2019,2019,"10943614","pro-v2","U23-001",30,100,2019-07-02 09:55:00,2019-10-17 12:31:00,"clean",TRUE
692,"PMPWEB","Pumice Plain Web","pyroclastic flow",-122.165432664036,46.2471985745646,"EPSG:4326",TRUE,2019,2019,"20133753","pro-v2","U23-001",30,100,2019-07-02 10:15:00,2019-10-17 12:11:00,"clean",TRUE
